,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
1427,247.815,98.085,161.68,352.31,158.185,120.21,41.425,47.015,109.195,71.47,83.865,264.77,196.55,160.455,46.955,138.63,115.62,171.25,59.175,91.985,67.205,36.915,84.955,149.045,136.335,234.745,53.515,122.005,105.745,73.51
1428,247.865,98.12,161.73,352.5,158.205,120.185,41.445,47.025,109.19,71.47,83.865,264.89,196.54,160.495,46.995,138.635,115.645,171.295,59.195,91.995,67.215,36.915,84.965,149.035,136.37,234.775,53.525,122.05,105.79,73.535
1429,247.895,98.15,161.755,352.66,158.23,120.19,41.445,47.025,109.185,71.495,83.865,264.845,196.52,160.52,46.965,138.69,115.645,171.25,59.205,91.995,67.185,36.935,84.975,149.07,136.345,234.79,53.535,122.045,105.775,73.54
1430,247.895,98.14,161.77,352.78,158.235,120.19,41.435,47.025,109.185,71.485,83.875,264.865,196.52,160.505,46.955,138.69,115.645,171.205,59.195,91.965,67.195,36.935,84.975,149.07,136.33,234.77,53.545,122.055,105.775,73.54
1431,247.895,98.135,161.815,352.79,158.21,120.19,41.425,47.025,109.135,71.485,83.875,264.865,196.48,160.505,46.955,138.69,115.635,171.21,59.195,91.965,67.19,36.925,84.965,149.07,136.33,234.745,53.535,121.97,105.765,73.52
1432,247.865,98.15,161.775,352.8,158.235,120.195,41.435,47.025,109.135,71.495,83.875,264.875,196.51,160.515,46.965,138.715,115.675,171.265,59.195,91.96,67.215,36.935,84.985,149.065,136.37,234.74,53.545,121.965,105.79,73.555
1433,247.87,98.15,161.725,352.78,158.235,120.19,41.435,47.025,109.135,71.485,83.885,264.875,196.515,160.515,46.955,138.73,115.685,171.21,59.195,91.965,67.215,36.935,84.985,149.055,136.36,234.74,53.545,121.975,105.785,73.555
1434,247.865,98.145,161.745,352.505,158.215,120.175,41.435,47.035,109.135,71.49,83.875,264.87,196.49,160.51,46.955,138.745,115.675,171.21,59.195,91.965,67.215,36.935,84.985,149.055,136.34,234.745,53.545,121.94,105.8,73.555
1435,247.87,98.145,161.71,352.495,158.23,120.175,41.435,47.035,109.11,71.485,83.875,264.87,196.48,160.495,46.945,138.77,115.685,171.21,59.195,91.955,67.21,36.935,84.985,149.05,136.335,234.74,53.555,121.985,105.805,73.555
1436,247.895,98.145,161.755,352.685,158.23,120.19,41.435,47.035,109.135,71.515,83.875,264.88,196.51,160.505,46.965,138.78,115.685,171.21,59.185,91.975,67.215,36.935,84.985,149.055,136.405,234.745,53.545,122.005,105.805,73.565
