,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
1186,198.35,105.69,207.53,368.185,132.6,119.77,47.535,49.355,116.28,58.805,82.275,227.92,184.82,123.695,48.285,144.45,110.525,183.29,75.005,111.825,77.67,44.435,91.105,129.155,129.37,275.195,57.525,144.19,103.985,81.295
1187,198.38,105.7,207.57,368.215,132.6,119.76,47.535,49.355,116.3,58.805,82.275,227.92,184.82,123.695,48.285,144.47,110.515,183.285,75.015,111.835,77.675,44.445,91.105,129.185,129.39,275.18,57.535,144.2,103.995,81.305
1188,198.385,105.7,207.57,368.26,132.62,119.755,47.535,49.355,116.315,58.795,82.275,227.905,184.815,123.705,48.285,144.47,110.505,183.255,75.025,111.835,77.69,44.445,91.105,129.16,129.43,275.205,57.545,144.205,103.995,81.305
1189,198.39,105.7,207.59,368.26,132.6,119.755,47.535,49.355,116.315,58.795,82.275,227.905,184.815,123.715,48.285,144.465,110.525,183.255,75.035,111.825,77.66,44.445,91.105,129.16,129.43,275.2,57.545,144.18,104.005,81.305
1190,198.39,105.71,207.585,368.305,132.66,119.745,47.535,49.355,116.315,58.785,82.255,227.905,184.73,123.715,48.285,144.49,110.525,183.265,75.045,111.845,77.66,44.445,91.105,129.16,129.45,275.2,57.545,144.185,104.005,81.315
1191,198.445,105.715,207.595,368.36,132.675,119.745,47.525,49.355,116.315,58.785,82.245,227.865,184.69,123.735,48.295,144.49,110.495,183.26,75.045,111.855,77.66,44.445,91.105,129.16,129.47,275.2,57.545,144.18,104.005,81.285
1192,198.43,105.685,207.555,368.35,132.68,119.725,47.525,49.345,116.32,58.775,82.235,227.835,184.695,123.735,48.295,144.47,110.505,183.255,75.025,111.835,77.66,44.435,91.095,129.125,129.46,275.18,57.535,144.165,104.025,81.275
1193,198.435,105.69,207.525,368.34,132.66,119.725,47.525,49.345,116.31,58.775,82.225,227.855,184.69,123.75,48.295,144.48,110.52,183.255,75.035,111.835,77.665,44.435,91.095,129.125,129.455,275.18,57.545,144.15,104.045,81.265
1194,198.435,105.705,207.49,368.33,132.635,119.725,47.535,49.345,116.27,58.765,82.235,227.84,184.635,123.735,48.295,144.48,110.5,183.25,75.025,111.785,77.635,44.435,91.105,129.125,129.45,275.145,57.535,144.095,104.045,81.275
1195,198.52,105.735,207.545,368.71,132.685,119.775,47.545,49.345,116.285,58.775,82.255,227.855,184.665,123.765,48.295,144.53,110.505,183.24,75.055,111.825,77.655,44.445,91.105,129.125,129.535,275.165,57.535,144.09,104.085,81.295
1196,198.56,105.725,207.525,368.76,132.71,119.79,47.555,49.345,116.285,58.795,82.265,227.87,184.705,123.77,48.305,144.53,110.525,183.18,75.055,111.805,77.66,44.445,91.115,129.135,129.535,275.155,57.545,144.05,104.085,81.315
1197,198.57,105.72,207.615,368.76,132.75,119.79,47.565,49.345,116.285,58.805,82.255,227.87,184.705,123.77,48.305,144.515,110.525,183.19,75.055,111.815,77.685,44.435,91.115,129.135,129.545,275.17,57.535,144.055,104.085,81.315
1198,198.57,105.72,207.58,368.76,132.755,119.79,47.575,49.345,116.285,58.805,82.255,227.86,184.735,123.77,48.315,144.515,110.515,183.185,75.065,111.815,77.675,44.435,91.115,129.135,129.55,275.205,57.535,144.045,104.085,81.335
1199,198.57,105.725,207.605,368.74,132.75,119.765,47.575,49.355,116.305,58.805,82.245,227.895,184.795,123.79,48.305,144.545,110.525,183.185,75.075,111.805,77.69,44.445,91.115,129.135,129.55,275.22,57.525,144.045,104.095,81.355
1200,198.57,105.725,207.63,368.79,132.775,119.76,47.595,49.365,116.31,58.815,82.245,227.895,184.845,123.8,48.305,144.54,110.525,183.185,75.075,111.815,77.69,44.445,91.125,129.135,129.59,275.305,57.525,144.03,104.105,81.36
1201,198.6,105.725,207.665,368.84,132.79,119.765,47.605,49.365,116.315,58.815,82.235,227.89,184.855,123.805,48.315,144.55,110.525,183.21,75.075,111.805,77.69,44.445,91.125,129.135,129.595,275.335,57.525,144.06,104.085,81.365
1202,198.585,105.715,207.685,368.84,132.77,119.775,47.625,49.365,116.34,58.815,82.235,227.98,184.855,123.815,48.325,144.545,110.555,183.16,75.075,111.825,77.7,44.445,91.115,129.18,129.615,275.275,57.515,144.075,104.09,81.365
1203,198.675,105.75,207.725,368.92,132.83,119.79,47.635,49.365,116.335,58.825,82.235,228.025,184.92,123.835,48.335,144.565,110.575,183.18,75.075,111.825,77.735,44.445,91.115,129.21,129.635,275.29,57.525,144.095,104.09,81.385
1204,198.675,105.74,207.705,368.92,132.82,119.745,47.625,49.355,116.335,58.825,82.215,228.005,184.86,123.815,48.335,144.545,110.535,183.14,75.045,111.795,77.73,44.425,91.105,129.205,129.635,275.21,57.515,144.105,104.08,81.38
1205,198.665,105.755,207.645,368.83,132.815,119.75,47.625,49.355,116.34,58.825,82.215,228.015,184.86,123.82,48.335,144.54,110.525,183.13,75.045,111.765,77.735,44.415,91.085,129.205,129.61,275.21,57.515,144.075,104.035,81.385
1206,198.665,105.74,207.625,368.765,132.795,119.745,47.615,49.335,116.315,58.815,82.205,228.075,184.865,123.815,48.335,144.53,110.525,183.105,75.055,111.765,77.725,44.415,91.085,129.185,129.59,275.185,57.515,144.065,104.025,81.35
1207,198.665,105.75,207.575,368.71,132.755,119.705,47.615,49.335,116.31,58.805,82.195,228.065,184.865,123.81,48.325,144.53,110.525,183.155,75.055,111.765,77.72,44.415,91.105,129.185,129.575,275.14,57.525,144.045,104.045,81.37
1208,198.675,105.735,207.59,368.68,132.75,119.69,47.615,49.335,116.315,58.81,82.185,228.09,184.88,123.82,48.325,144.53,110.525,183.19,75.055,111.755,77.72,44.415,91.105,129.185,129.595,275.115,57.525,144.05,104.05,81.38
