	MMM	AXP	AAPL	BA	CAT	CVX	CSCO	KO	DIS	DWDP	XOM	GS	HD	IBM	INTC	JNJ	JPM	MCD	MRK	MSFT	NKE	PFE	PG	TRV	UTX	UNH	VZ	V	WMT	WBA
49	217.59	92.645	168.64	330.27	147.555	114.36	43.335	42.695	99.91	63.49	73.645	251.065	175.26	151.325	50.595	125.735	110.05	157.19	53.765	91.695	65.45	34.725	76.83	137.295	124.49	215.935	46.865	119.06	86.62	66.58
50	217.6	92.68	168.645	330.08	147.635	114.385	43.335	42.695	99.925	63.57	73.675	251.055	175.285	151.435	50.595	125.925	110.06	157.22	53.84	91.735	65.52	34.735	76.845	137.35	124.615	215.91	46.905	119.025	86.655	66.56
51	217.575	92.715	168.645	330.075	147.635	114.365	43.355	42.685	99.94	63.53	73.705	250.98	175.43	151.425	50.585	125.925	110.015	157.235	53.835	91.845	65.55	34.745	76.81	137.175	124.67	215.93	46.915	119.005	86.625	66.56
52	217.575	92.74	168.68	330.34	147.61	114.42	43.385	42.685	99.975	63.515	73.73	251.055	175.63	151.425	50.665	125.965	110.125	157.245	53.815	91.965	65.565	34.755	76.815	137.175	124.765	215.93	46.905	119.055	86.645	66.58
53	217.595	92.775	168.675	330.32	147.595	114.445	43.395	42.685	99.98	63.535	73.735	251.08	175.49	151.41	50.665	125.905	110.155	157.255	53.82	92.035	65.62	34.755	76.82	137.175	124.645	216.085	46.935	119.065	86.645	66.585
54	217.57	92.76	168.675	330.085	147.665	114.355	43.375	42.695	99.97	63.525	73.74	251.03	175.5	151.385	50.675	125.92	110.105	157.26	53.81	91.965	65.565	34.745	76.815	137.175	124.725	216.035	46.92	119.135	86.63	66.535
55	217.57	92.77	168.81	329.875	147.665	114.375	43.375	42.755	99.935	63.54	73.735	251.07	175.51	151.37	50.695	125.925	110.1	157.255	53.81	92.02	65.51	34.745	76.825	137.095	124.725	216.105	46.925	119.2	86.625	66.535
56	217.73	92.77	168.91	329.895	147.825	114.38	43.365	42.745	99.93	63.535	73.735	251.145	175.255	151.385	50.695	125.91	110.17	157.27	53.775	92.095	65.5	34.745	76.835	137.11	124.73	216.15	46.915	119.23	86.605	66.505
57	217.74	92.805	168.905	330.085	147.875	114.355	43.375	42.745	99.94	63.59	73.755	251.135	175.39	151.32	50.665	125.91	110.2	157.33	53.79	92.135	65.525	34.735	76.85	137.15	124.73	216.135	46.915	119.255	86.59	66.56
58	217.88	92.84	168.96	330.305	147.755	114.34	43.395	42.735	99.925	63.67	73.745	251.31	175.485	151.305	50.705	125.875	110.235	157.38	53.785	92.145	65.53	34.735	76.835	137.155	124.775	216.23	46.925	119.305	86.58	66.56
59	217.955	92.875	168.93	330.395	147.785	114.35	43.405	42.705	99.905	63.775	73.765	251.305	175.48	151.35	50.69	125.875	110.295	157.46	53.79	92.04	65.48	34.735	76.8	137.345	124.77	216.315	46.965	119.41	86.605	66.5
60	218.045	92.94	168.89	330.635	147.79	114.365	43.395	42.685	99.895	63.81	73.765	251.335	175.225	151.365	50.705	125.88	110.29	157.46	53.795	92.045	65.475	34.745	76.755	137.285	124.79	216.345	46.975	119.375	86.61	66.465
61	218.14	92.915	168.885	330.64	148.05	114.37	43.375	42.635	99.84	63.845	73.745	251.25	175.125	151.355	50.745	125.79	110.27	157.375	53.765	92.035	65.495	34.735	76.675	137.26	124.91	216.215	46.935	119.34	86.565	66.435
62	218.025	92.775	168.895	330.88	148.055	114.335	43.385	42.645	99.835	63.875	73.73	251.27	175.19	151.385	50.745	125.74	110.245	157.41	53.745	92.025	65.48	34.725	76.69	137.205	124.87	216.26	46.945	119.275	86.52	66.415
63	218.085	92.765	168.865	331.245	148.045	114.33	43.385	42.635	99.86	63.9	73.73	251.285	175.07	151.56	50.795	125.77	110.29	157.475	53.745	92.105	65.475	34.735	76.7	137.325	124.855	216.34	46.935	119.285	86.52	66.47
64	218.095	92.88	168.935	331.375	148.12	114.385	43.425	42.655	99.87	63.93	73.765	251.495	175.17	151.685	50.815	125.805	110.355	157.515	53.765	92.22	65.515	34.745	76.77	137.47	125.005	216.4	46.945	119.38	86.6	66.505
65	218.095	92.84	168.93	331.175	148.065	114.35	43.405	42.665	99.85	63.885	73.75	251.31	175.01	151.66	50.775	125.86	110.335	157.375	53.76	92.115	65.505	34.755	76.765	137.29	124.92	216.395	46.955	119.425	86.585	66.495
66	218	92.895	168.935	331.31	148.1	114.36	43.405	42.675	99.855	63.83	73.745	251.47	174.97	151.655	50.725	125.9	110.405	157.45	53.795	92.175	65.57	34.785	76.765	137.345	124.965	216.395	46.965	119.435	86.605	66.47
67	218.195	92.91	168.95	331.31	148.185	114.36	43.425	42.685	99.875	63.83	73.74	251.565	174.995	151.71	50.755	125.925	110.405	157.46	53.81	92.235	65.515	34.815	76.785	137.425	125.04	216.42	47.025	119.395	86.605	66.475
68	218.18	92.91	168.95	331.305	148.295	114.365	43.415	42.685	99.905	63.835	73.745	251.54	175.035	151.71	50.785	126.045	110.44	157.495	53.845	92.165	65.455	34.825	76.825	137.45	125.01	216.415	46.995	119.41	86.68	66.48
69	218.215	92.91	169.02	331.425	148.465	114.35	43.415	42.695	99.915	63.85	73.715	251.63	175.035	151.72	50.775	126.085	110.465	157.545	53.855	92.2	65.455	34.825	76.83	137.455	125.135	216.52	47.005	119.39	86.665	66.485
