,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
95,240.665,98.275,179.435,354.415,157.53,116.42,45.345,44.685,104.175,71.765,74.475,270.385,180.955,158.495,52.185,133.31,117.495,157.29,55.065,96.165,66.075,36.745,80.125,140.905,132.72,224.025,48.955,124.02,88.165,70.105
96,240.69,98.21,179.365,354.06,157.565,116.385,45.325,44.665,104.185,71.745,74.435,270.1,181.03,158.485,52.145,133.215,117.405,157.235,55.045,96.135,66.075,36.725,80.135,140.85,132.715,224.035,48.945,123.97,88.175,70.115
97,240.705,98.195,179.425,354.185,157.485,116.315,45.345,44.665,104.245,71.765,74.405,270.1,181.175,158.51,52.165,133.175,117.375,157.255,55.065,96.185,66.115,36.735,80.14,140.875,132.71,224.045,48.915,123.99,88.235,70.1
98,240.59,98.2,179.425,354.335,157.455,116.295,45.355,44.655,104.26,71.77,74.395,270.37,181.245,158.515,52.195,133.195,117.405,157.28,55.085,96.175,66.115,36.745,80.125,140.86,132.72,224.13,48.925,123.99,88.225,70.17
99,240.48,98.155,179.365,354.255,157.335,116.255,45.325,44.655,104.22,71.72,74.365,270.305,181.095,158.42,52.175,133.165,117.285,157.345,55.065,96.145,66.095,36.725,80.125,140.81,132.63,224.095,48.875,123.95,88.165,70.155
100,240.49,98.13,179.29,354.4,157.39,116.285,45.325,44.645,104.205,71.695,74.325,270.125,181.155,158.42,52.175,133.115,117.295,157.365,55.045,96.125,66.085,36.705,80.135,140.815,132.555,224.065,48.895,123.99,88.185,70.175
101,240.51,98.165,179.325,354.49,157.47,116.305,45.325,44.645,104.235,71.735,74.325,270.155,181.165,158.445,52.195,133.05,117.265,157.4,55.045,96.075,66.085,36.705,80.165,140.87,132.61,224.095,48.905,124.015,88.175,70.205
102,240.455,98.175,179.29,354.345,157.52,116.375,45.335,44.635,104.225,71.715,74.375,270.005,181.14,158.46,52.165,133.015,117.305,157.385,55.055,96.065,66.055,36.705,80.16,140.875,132.575,224.09,48.895,124.03,88.17,70.185
103,240.445,98.15,179.245,354.085,157.46,116.455,45.345,44.635,104.25,71.725,74.445,269.925,181.145,158.49,52.155,133.035,117.285,157.355,55.055,96.055,66.045,36.715,80.185,140.93,132.54,224.095,48.875,124.065,88.135,70.185
104,240.42,98.135,179.24,353.965,157.535,116.475,45.335,44.645,104.245,71.705,74.445,269.73,181.02,158.54,52.145,133.035,117.205,157.35,55.055,96.075,66.055,36.715,80.185,140.86,132.52,224.025,48.885,124.055,88.095,70.195
